len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_pemt,diff_pemt,absdiff_pemt,nabsdiff_pemt,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2        
66,194,128,128,1.9393939393939394,159,93,93,1.4090909090909092,177,111,111,1.6818181818181819,179,113,113,1.7121212121212122
95,255,160,160,1.6842105263157894,241,146,146,1.5368421052631578,272,177,177,1.8631578947368421,254,159,159,1.6736842105263159
52,180,128,128,2.4615384615384617,170,118,118,2.269230769230769,131,79,79,1.5192307692307692,111,59,59,1.1346153846153846
47,138,91,91,1.9361702127659575,110,63,63,1.3404255319148937,127,80,80,1.702127659574468,124,77,77,1.6382978723404256
95,209,114,114,1.2,154,59,59,0.6210526315789474,164,69,69,0.7263157894736842,187,92,92,0.968421052631579
59,157,98,98,1.6610169491525424,108,49,49,0.8305084745762712,147,88,88,1.4915254237288136,131,72,72,1.2203389830508475
51,113,62,62,1.2156862745098038,100,49,49,0.9607843137254902,96,45,45,0.8823529411764706,100,49,49,0.9607843137254902
53,132,79,79,1.490566037735849,104,51,51,0.9622641509433962,127,74,74,1.3962264150943395,114,61,61,1.150943396226415
66,222,156,156,2.3636363636363638,166,100,100,1.5151515151515151,140,74,74,1.121212121212121,119,53,53,0.803030303030303
89,227,138,138,1.550561797752809,203,114,114,1.2808988764044944,219,130,130,1.4606741573033708,212,123,123,1.3820224719101124
71,157,86,86,1.2112676056338028,119,48,48,0.676056338028169,114,43,43,0.6056338028169014,127,56,56,0.7887323943661971
53,112,59,59,1.1132075471698113,103,50,50,0.9433962264150944,103,50,50,0.9433962264150944,109,56,56,1.0566037735849056
59,143,84,84,1.423728813559322,135,76,76,1.2881355932203389,130,71,71,1.2033898305084745,134,75,75,1.271186440677966
55,151,96,96,1.7454545454545454,122,67,67,1.2181818181818183,120,65,65,1.1818181818181819,116,61,61,1.1090909090909091
90,240,150,150,1.6666666666666667,190,100,100,1.1111111111111112,246,156,156,1.7333333333333334,206,116,116,1.288888888888889
39,112,73,73,1.8717948717948718,128,89,89,2.282051282051282,105,66,66,1.6923076923076923,111,72,72,1.8461538461538463
87,281,194,194,2.2298850574712645,245,158,158,1.8160919540229885,256,169,169,1.9425287356321839,248,161,161,1.8505747126436782
45,133,88,88,1.9555555555555555,122,77,77,1.711111111111111,135,90,90,2.0,112,67,67,1.488888888888889
63,161,98,98,1.5555555555555556,133,70,70,1.1111111111111112,167,104,104,1.6507936507936507,160,97,97,1.5396825396825398
76,255,179,179,2.3552631578947367,235,159,159,2.0921052631578947,217,141,141,1.855263157894737,165,89,89,1.1710526315789473
48,157,109,109,2.2708333333333335,102,54,54,1.125,183,135,135,2.8125,122,74,74,1.5416666666666667
46,140,94,94,2.0434782608695654,132,86,86,1.8695652173913044,139,93,93,2.0217391304347827,121,75,75,1.6304347826086956
37,139,102,102,2.7567567567567566,107,70,70,1.8918918918918919,93,56,56,1.5135135135135136,68,31,31,0.8378378378378378
56,166,110,110,1.9642857142857142,155,99,99,1.7678571428571428,152,96,96,1.7142857142857142,144,88,88,1.5714285714285714
29,130,101,101,3.4827586206896552,112,83,83,2.8620689655172415,95,66,66,2.2758620689655173,100,71,71,2.4482758620689653
40,111,71,71,1.775,127,87,87,2.175,122,82,82,2.05,111,71,71,1.775
95,279,184,184,1.936842105263158,203,108,108,1.1368421052631579,272,177,177,1.8631578947368421,227,132,132,1.3894736842105264
53,151,98,98,1.849056603773585,125,72,72,1.3584905660377358,145,92,92,1.7358490566037736,143,90,90,1.6981132075471699
88,250,162,162,1.8409090909090908,204,116,116,1.3181818181818181,274,186,186,2.1136363636363638,221,133,133,1.5113636363636365
56,151,95,95,1.6964285714285714,148,92,92,1.6428571428571428,149,93,93,1.6607142857142858,153,97,97,1.7321428571428572
93,237,144,144,1.5483870967741935,256,163,163,1.7526881720430108,223,130,130,1.3978494623655915,199,106,106,1.1397849462365592
83,216,133,133,1.6024096385542168,225,142,142,1.7108433734939759,243,160,160,1.927710843373494,225,142,142,1.7108433734939759
63,197,134,134,2.126984126984127,217,154,154,2.4444444444444446,207,144,144,2.2857142857142856,207,144,144,2.2857142857142856
66,176,110,110,1.6666666666666667,219,153,153,2.3181818181818183,178,112,112,1.696969696969697,177,111,111,1.6818181818181819
94,189,95,95,1.0106382978723405,209,115,115,1.2234042553191489,172,78,78,0.8297872340425532,223,129,129,1.372340425531915
108,331,223,223,2.064814814814815,304,196,196,1.8148148148148149,316,208,208,1.9259259259259258,284,176,176,1.6296296296296295
60,208,148,148,2.466666666666667,183,123,123,2.05,194,134,134,2.2333333333333334,153,93,93,1.55
86,230,144,144,1.6744186046511629,196,110,110,1.2790697674418605,173,87,87,1.0116279069767442,203,117,117,1.3604651162790697
70,168,98,98,1.4,139,69,69,0.9857142857142858,157,87,87,1.2428571428571429,141,71,71,1.0142857142857142
81,205,124,124,1.5308641975308641,145,64,64,0.7901234567901234,189,108,108,1.3333333333333333,148,67,67,0.8271604938271605
80,162,82,82,1.025,148,68,68,0.85,120,40,40,0.5,121,41,41,0.5125
91,230,139,139,1.5274725274725274,222,131,131,1.4395604395604396,236,145,145,1.5934065934065933,223,132,132,1.4505494505494505
82,181,99,99,1.2073170731707317,186,104,104,1.2682926829268293,204,122,122,1.4878048780487805,182,100,100,1.2195121951219512
81,199,118,118,1.4567901234567902,171,90,90,1.1111111111111112,171,90,90,1.1111111111111112,183,102,102,1.2592592592592593
101,187,86,86,0.8514851485148515,180,79,79,0.7821782178217822,220,119,119,1.1782178217821782,147,46,46,0.45544554455445546
100,242,142,142,1.42,258,158,158,1.58,205,105,105,1.05,230,130,130,1.3
89,211,122,122,1.3707865168539326,216,127,127,1.4269662921348314,170,81,81,0.9101123595505618,175,86,86,0.9662921348314607
35,138,103,103,2.942857142857143,117,82,82,2.342857142857143,129,94,94,2.6857142857142855,97,62,62,1.7714285714285714
65,224,159,159,2.4461538461538463,159,94,94,1.4461538461538461,160,95,95,1.4615384615384615,110,45,45,0.6923076923076923
58,158,100,100,1.7241379310344827,149,91,91,1.5689655172413792,170,112,112,1.9310344827586208,140,82,82,1.4137931034482758
50,119,69,69,1.38,108,58,58,1.16,105,55,55,1.1,95,45,45,0.9
109,286,177,177,1.6238532110091743,260,151,151,1.385321100917431,232,123,123,1.128440366972477,226,117,117,1.073394495412844
36,96,60,60,1.6666666666666667,112,76,76,2.111111111111111,141,105,105,2.9166666666666665,86,50,50,1.3888888888888888
28,82,54,54,1.9285714285714286,47,19,19,0.6785714285714286,75,47,47,1.6785714285714286,52,24,24,0.8571428571428571
24,64,40,40,1.6666666666666667,54,30,30,1.25,55,31,31,1.2916666666666667,55,31,31,1.2916666666666667
54,116,62,62,1.1481481481481481,92,38,38,0.7037037037037037,112,58,58,1.0740740740740742,97,43,43,0.7962962962962963
62,153,91,91,1.467741935483871,157,95,95,1.532258064516129,160,98,98,1.5806451612903225,143,81,81,1.3064516129032258
71,191,120,120,1.6901408450704225,213,142,142,2.0,211,140,140,1.971830985915493,126,55,55,0.7746478873239436
81,208,127,127,1.5679012345679013,201,120,120,1.4814814814814814,202,121,121,1.4938271604938271,184,103,103,1.271604938271605
79,133,54,54,0.6835443037974683,175,96,96,1.2151898734177216,151,72,72,0.9113924050632911,162,83,83,1.0506329113924051
78,192,114,114,1.4615384615384615,166,88,88,1.1282051282051282,179,101,101,1.294871794871795,137,59,59,0.7564102564102564
75,162,87,87,1.16,137,62,62,0.8266666666666667,139,64,64,0.8533333333333334,153,78,78,1.04
56,167,111,111,1.9821428571428572,152,96,96,1.7142857142857142,143,87,87,1.5535714285714286,149,93,93,1.6607142857142858
38,110,72,72,1.894736842105263,127,89,89,2.3421052631578947,135,97,97,2.5526315789473686,101,63,63,1.6578947368421053
49,112,63,63,1.2857142857142858,124,75,75,1.530612244897959,107,58,58,1.183673469387755,100,51,51,1.0408163265306123
60,194,134,134,2.2333333333333334,185,125,125,2.0833333333333335,189,129,129,2.15,166,106,106,1.7666666666666666
69,221,152,152,2.2028985507246377,220,151,151,2.1884057971014492,226,157,157,2.2753623188405796,178,109,109,1.5797101449275361
87,198,111,111,1.2758620689655173,194,107,107,1.2298850574712643,157,70,70,0.8045977011494253,201,114,114,1.3103448275862069
101,304,203,203,2.00990099009901,278,177,177,1.7524752475247525,305,204,204,2.01980198019802,272,171,171,1.693069306930693
65,207,142,142,2.1846153846153844,180,115,115,1.7692307692307692,182,117,117,1.8,177,112,112,1.7230769230769232
85,229,144,144,1.6941176470588235,187,102,102,1.2,188,103,103,1.2117647058823529,164,79,79,0.9294117647058824
87,187,100,100,1.1494252873563218,246,159,159,1.8275862068965518,218,131,131,1.5057471264367817,215,128,128,1.471264367816092
79,238,159,159,2.0126582278481013,229,150,150,1.8987341772151898,239,160,160,2.0253164556962027,210,131,131,1.6582278481012658
73,194,121,121,1.6575342465753424,190,117,117,1.6027397260273972,205,132,132,1.8082191780821917,206,133,133,1.821917808219178
60,197,137,137,2.283333333333333,200,140,140,2.3333333333333335,177,117,117,1.95,161,101,101,1.6833333333333333
42,108,66,66,1.5714285714285714,102,60,60,1.4285714285714286,110,68,68,1.619047619047619,110,68,68,1.619047619047619
35,116,81,81,2.3142857142857145,118,83,83,2.3714285714285714,87,52,52,1.4857142857142858,75,40,40,1.1428571428571428
47,103,56,56,1.1914893617021276,104,57,57,1.2127659574468086,95,48,48,1.0212765957446808,86,39,39,0.8297872340425532
83,234,151,151,1.819277108433735,210,127,127,1.5301204819277108,206,123,123,1.4819277108433735,187,104,104,1.2530120481927711
102,254,152,152,1.4901960784313726,226,124,124,1.2156862745098038,271,169,169,1.6568627450980393,236,134,134,1.3137254901960784
82,257,175,175,2.1341463414634148,165,83,83,1.0121951219512195,182,100,100,1.2195121951219512,204,122,122,1.4878048780487805
68,214,146,146,2.1470588235294117,141,73,73,1.0735294117647058,184,116,116,1.7058823529411764,163,95,95,1.3970588235294117
49,155,106,106,2.163265306122449,138,89,89,1.816326530612245,145,96,96,1.9591836734693877,106,57,57,1.163265306122449
86,232,146,146,1.697674418604651,184,98,98,1.1395348837209303,197,111,111,1.2906976744186047,208,122,122,1.4186046511627908
75,223,148,148,1.9733333333333334,261,186,186,2.48,231,156,156,2.08,163,88,88,1.1733333333333333
103,319,216,216,2.0970873786407767,291,188,188,1.825242718446602,286,183,183,1.7766990291262137,250,147,147,1.4271844660194175
46,126,80,80,1.7391304347826086,118,72,72,1.565217391304348,111,65,65,1.4130434782608696,113,67,67,1.4565217391304348
97,260,163,163,1.6804123711340206,250,153,153,1.577319587628866,286,189,189,1.9484536082474226,231,134,134,1.3814432989690721
82,223,141,141,1.7195121951219512,218,136,136,1.6585365853658536,244,162,162,1.975609756097561,187,105,105,1.2804878048780488
93,218,125,125,1.3440860215053763,219,126,126,1.3548387096774193,237,144,144,1.5483870967741935,209,116,116,1.2473118279569892
79,246,167,167,2.1139240506329116,178,99,99,1.2531645569620253,210,131,131,1.6582278481012658,197,118,118,1.4936708860759493
75,215,140,140,1.8666666666666667,106,31,31,0.41333333333333333,267,192,192,2.56,128,53,53,0.7066666666666667
69,227,158,158,2.289855072463768,186,117,117,1.6956521739130435,208,139,139,2.0144927536231885,168,99,99,1.434782608695652
61,133,72,72,1.180327868852459,130,69,69,1.1311475409836065,110,49,49,0.8032786885245902,129,68,68,1.1147540983606556
83,248,165,165,1.9879518072289157,259,176,176,2.1204819277108435,266,183,183,2.2048192771084336,211,128,128,1.5421686746987953
104,322,218,218,2.0961538461538463,281,177,177,1.7019230769230769,333,229,229,2.201923076923077,311,207,207,1.9903846153846154
61,149,88,88,1.4426229508196722,137,76,76,1.2459016393442623,139,78,78,1.278688524590164,129,68,68,1.1147540983606556
88,221,133,133,1.5113636363636365,219,131,131,1.4886363636363635,252,164,164,1.8636363636363635,220,132,132,1.5
53,137,84,84,1.5849056603773586,156,103,103,1.9433962264150944,168,115,115,2.169811320754717,161,108,108,2.0377358490566038
78,240,162,162,2.076923076923077,199,121,121,1.5512820512820513,243,165,165,2.1153846153846154,206,128,128,1.641025641025641
106,284,178,178,1.679245283018868,294,188,188,1.7735849056603774,296,190,190,1.7924528301886793,270,164,164,1.5471698113207548
94,346,252,252,2.6808510638297873,238,144,144,1.5319148936170213,281,187,187,1.9893617021276595,273,179,179,1.9042553191489362
50,97,47,47,0.94,148,98,98,1.96,115,65,65,1.3,110,60,60,1.2
69,231,162,162,2.347826086956522,196,127,127,1.8405797101449275,243,174,174,2.5217391304347827,200,131,131,1.8985507246376812
68,182,114,114,1.6764705882352942,217,149,149,2.1911764705882355,196,128,128,1.8823529411764706,178,110,110,1.6176470588235294
100,290,190,190,1.9,264,164,164,1.64,288,188,188,1.88,251,151,151,1.51
80,214,134,134,1.675,192,112,112,1.4,174,94,94,1.175,187,107,107,1.3375
68,122,54,54,0.7941176470588235,141,73,73,1.0735294117647058,136,68,68,1.0,150,82,82,1.2058823529411764
78,174,96,96,1.2307692307692308,175,97,97,1.2435897435897436,156,78,78,1.0,151,73,73,0.9358974358974359
66,154,88,88,1.3333333333333333,156,90,90,1.3636363636363635,152,86,86,1.303030303030303,156,90,90,1.3636363636363635
57,157,100,100,1.7543859649122806,145,88,88,1.543859649122807,154,97,97,1.7017543859649122,130,73,73,1.280701754385965
54,120,66,66,1.2222222222222223,113,59,59,1.0925925925925926,121,67,67,1.2407407407407407,111,57,57,1.0555555555555556
46,91,45,45,0.9782608695652174,100,54,54,1.173913043478261,102,56,56,1.2173913043478262,77,31,31,0.6739130434782609
74,181,107,107,1.445945945945946,167,93,93,1.2567567567567568,169,95,95,1.2837837837837838,158,84,84,1.135135135135135
86,221,135,135,1.569767441860465,206,120,120,1.3953488372093024,192,106,106,1.2325581395348837,180,94,94,1.0930232558139534
65,241,176,176,2.707692307692308,210,145,145,2.230769230769231,237,172,172,2.646153846153846,189,124,124,1.9076923076923078
66,197,131,131,1.9848484848484849,200,134,134,2.0303030303030303,231,165,165,2.5,191,125,125,1.893939393939394
56,192,136,136,2.4285714285714284,180,124,124,2.2142857142857144,194,138,138,2.4642857142857144,151,95,95,1.6964285714285714
68,192,124,124,1.8235294117647058,163,95,95,1.3970588235294117,131,63,63,0.9264705882352942,136,68,68,1.0
60,130,70,70,1.1666666666666667,181,121,121,2.0166666666666666,218,158,158,2.6333333333333333,185,125,125,2.0833333333333335
63,145,82,82,1.3015873015873016,164,101,101,1.6031746031746033,134,71,71,1.126984126984127,148,85,85,1.3492063492063493
86,200,114,114,1.3255813953488371,265,179,179,2.0813953488372094,230,144,144,1.6744186046511629,201,115,115,1.3372093023255813
58,119,61,61,1.0517241379310345,118,60,60,1.0344827586206897,166,108,108,1.8620689655172413,133,75,75,1.293103448275862
46,142,96,96,2.0869565217391304,139,93,93,2.0217391304347827,120,74,74,1.608695652173913,108,62,62,1.3478260869565217
42,94,52,52,1.2380952380952381,98,56,56,1.3333333333333333,110,68,68,1.619047619047619,90,48,48,1.1428571428571428
84,190,106,106,1.2619047619047619,158,74,74,0.8809523809523809,231,147,147,1.75,145,61,61,0.7261904761904762
78,207,129,129,1.6538461538461537,177,99,99,1.2692307692307692,192,114,114,1.4615384615384615,157,79,79,1.0128205128205128
43,114,71,71,1.6511627906976745,88,45,45,1.0465116279069768,122,79,79,1.8372093023255813,100,57,57,1.3255813953488371
48,111,63,63,1.3125,139,91,91,1.8958333333333333,107,59,59,1.2291666666666667,116,68,68,1.4166666666666667
86,284,198,198,2.302325581395349,213,127,127,1.4767441860465116,275,189,189,2.197674418604651,205,119,119,1.3837209302325582
81,167,86,86,1.0617283950617284,191,110,110,1.3580246913580247,176,95,95,1.1728395061728396,181,100,100,1.2345679012345678
48,133,85,85,1.7708333333333333,139,91,91,1.8958333333333333,171,123,123,2.5625,131,83,83,1.7291666666666667
78,208,130,130,1.6666666666666667,187,109,109,1.3974358974358974,207,129,129,1.6538461538461537,202,124,124,1.5897435897435896
71,204,133,133,1.8732394366197183,167,96,96,1.352112676056338,175,104,104,1.4647887323943662,188,117,117,1.647887323943662
82,234,152,152,1.853658536585366,204,122,122,1.4878048780487805,168,86,86,1.048780487804878,162,80,80,0.975609756097561
63,205,142,142,2.253968253968254,175,112,112,1.7777777777777777,157,94,94,1.492063492063492,136,73,73,1.1587301587301588
58,167,109,109,1.8793103448275863,154,96,96,1.6551724137931034,152,94,94,1.6206896551724137,132,74,74,1.2758620689655173
75,206,131,131,1.7466666666666666,167,92,92,1.2266666666666666,169,94,94,1.2533333333333334,154,79,79,1.0533333333333332
68,208,140,140,2.0588235294117645,205,137,137,2.014705882352941,187,119,119,1.75,154,86,86,1.2647058823529411
51,160,109,109,2.1372549019607843,152,101,101,1.9803921568627452,150,99,99,1.9411764705882353,138,87,87,1.7058823529411764
45,96,51,51,1.1333333333333333,90,45,45,1.0,94,49,49,1.0888888888888888,92,47,47,1.0444444444444445
55,172,117,117,2.1272727272727274,193,138,138,2.5090909090909093,147,92,92,1.6727272727272726,134,79,79,1.4363636363636363
87,229,142,142,1.632183908045977,164,77,77,0.8850574712643678,158,71,71,0.8160919540229885,157,70,70,0.8045977011494253
105,289,184,184,1.7523809523809524,243,138,138,1.3142857142857143,223,118,118,1.1238095238095238,190,85,85,0.8095238095238095
97,263,166,166,1.711340206185567,229,132,132,1.3608247422680413,197,100,100,1.0309278350515463,215,118,118,1.2164948453608246
53,128,75,75,1.4150943396226414,123,70,70,1.320754716981132,122,69,69,1.3018867924528301,85,32,32,0.6037735849056604
82,221,139,139,1.6951219512195121,214,132,132,1.6097560975609757,214,132,132,1.6097560975609757,228,146,146,1.7804878048780488
81,193,112,112,1.382716049382716,159,78,78,0.9629629629629629,152,71,71,0.8765432098765432,134,53,53,0.654320987654321
52,170,118,118,2.269230769230769,142,90,90,1.7307692307692308,177,125,125,2.4038461538461537,128,76,76,1.4615384615384615
106,241,135,135,1.2735849056603774,249,143,143,1.349056603773585,236,130,130,1.2264150943396226,246,140,140,1.320754716981132
36,152,116,116,3.2222222222222223,156,120,120,3.3333333333333335,161,125,125,3.4722222222222223,110,74,74,2.0555555555555554
72,223,151,151,2.0972222222222223,196,124,124,1.7222222222222223,231,159,159,2.2083333333333335,200,128,128,1.7777777777777777
44,198,154,154,3.5,131,87,87,1.9772727272727273,157,113,113,2.5681818181818183,127,83,83,1.8863636363636365
71,206,135,135,1.9014084507042253,190,119,119,1.676056338028169,230,159,159,2.23943661971831,197,126,126,1.7746478873239437
43,123,80,80,1.8604651162790697,134,91,91,2.116279069767442,149,106,106,2.4651162790697674,108,65,65,1.5116279069767442
49,148,99,99,2.020408163265306,147,98,98,2.0,156,107,107,2.183673469387755,139,90,90,1.836734693877551
34,104,70,70,2.0588235294117645,102,68,68,2.0,107,73,73,2.1470588235294117,96,62,62,1.8235294117647058
21,59,38,38,1.8095238095238095,54,33,33,1.5714285714285714,55,34,34,1.619047619047619,55,34,34,1.619047619047619
33,90,57,57,1.7272727272727273,105,72,72,2.1818181818181817,75,42,42,1.2727272727272727,96,63,63,1.9090909090909092
78,205,127,127,1.6282051282051282,222,144,144,1.8461538461538463,180,102,102,1.3076923076923077,227,149,149,1.9102564102564104
101,262,161,161,1.5940594059405941,256,155,155,1.5346534653465347,247,146,146,1.4455445544554455,262,161,161,1.5940594059405941
38,109,71,71,1.868421052631579,108,70,70,1.8421052631578947,112,74,74,1.9473684210526316,104,66,66,1.736842105263158
45,109,64,64,1.4222222222222223,91,46,46,1.0222222222222221,86,41,41,0.9111111111111111,85,40,40,0.8888888888888888
84,224,140,140,1.6666666666666667,175,91,91,1.0833333333333333,143,59,59,0.7023809523809523,143,59,59,0.7023809523809523
58,135,77,77,1.3275862068965518,177,119,119,2.0517241379310347,155,97,97,1.6724137931034482,150,92,92,1.5862068965517242
103,301,198,198,1.9223300970873787,297,194,194,1.883495145631068,276,173,173,1.6796116504854368,284,181,181,1.7572815533980584
66,124,58,58,0.8787878787878788,131,65,65,0.9848484848484849,117,51,51,0.7727272727272727,105,39,39,0.5909090909090909
47,104,57,57,1.2127659574468086,134,87,87,1.851063829787234,94,47,47,1.0,85,38,38,0.8085106382978723
81,223,142,142,1.7530864197530864,219,138,138,1.7037037037037037,186,105,105,1.2962962962962963,200,119,119,1.4691358024691359
68,149,81,81,1.1911764705882353,158,90,90,1.3235294117647058,141,73,73,1.0735294117647058,131,63,63,0.9264705882352942
62,159,97,97,1.564516129032258,169,107,107,1.7258064516129032,143,81,81,1.3064516129032258,140,78,78,1.2580645161290323
74,197,123,123,1.662162162162162,162,88,88,1.1891891891891893,127,53,53,0.7162162162162162,131,57,57,0.7702702702702703
70,188,118,118,1.6857142857142857,180,110,110,1.5714285714285714,115,45,45,0.6428571428571429,180,110,110,1.5714285714285714
81,259,178,178,2.197530864197531,217,136,136,1.6790123456790123,197,116,116,1.4320987654320987,183,102,102,1.2592592592592593
54,184,130,130,2.4074074074074074,144,90,90,1.6666666666666667,138,84,84,1.5555555555555556,140,86,86,1.5925925925925926
90,211,121,121,1.3444444444444446,242,152,152,1.6888888888888889,255,165,165,1.8333333333333333,236,146,146,1.6222222222222222
102,250,148,148,1.4509803921568627,256,154,154,1.5098039215686274,283,181,181,1.7745098039215685,209,107,107,1.0490196078431373
62,143,81,81,1.3064516129032258,171,109,109,1.7580645161290323,173,111,111,1.7903225806451613,141,79,79,1.2741935483870968
48,131,83,83,1.7291666666666667,116,68,68,1.4166666666666667,113,65,65,1.3541666666666667,101,53,53,1.1041666666666667
101,255,154,154,1.5247524752475248,192,91,91,0.900990099009901,218,117,117,1.1584158415841583,194,93,93,0.9207920792079208
43,136,93,93,2.1627906976744184,93,50,50,1.1627906976744187,116,73,73,1.697674418604651,100,57,57,1.3255813953488371
102,249,147,147,1.4411764705882353,216,114,114,1.1176470588235294,228,126,126,1.2352941176470589,208,106,106,1.0392156862745099
94,257,163,163,1.7340425531914894,229,135,135,1.4361702127659575,264,170,170,1.8085106382978724,251,157,157,1.6702127659574468
60,181,121,121,2.0166666666666666,190,130,130,2.1666666666666665,177,117,117,1.95,159,99,99,1.65
39,158,119,119,3.051282051282051,148,109,109,2.7948717948717947,118,79,79,2.0256410256410255,115,76,76,1.9487179487179487
85,235,150,150,1.7647058823529411,216,131,131,1.5411764705882354,242,157,157,1.8470588235294119,183,98,98,1.1529411764705881
57,140,83,83,1.456140350877193,130,73,73,1.280701754385965,125,68,68,1.1929824561403508,141,84,84,1.4736842105263157
104,356,252,252,2.423076923076923,279,175,175,1.6826923076923077,280,176,176,1.6923076923076923,269,165,165,1.5865384615384615
71,225,154,154,2.1690140845070425,183,112,112,1.5774647887323943,235,164,164,2.3098591549295775,169,98,98,1.380281690140845
104,283,179,179,1.7211538461538463,248,144,144,1.3846153846153846,274,170,170,1.6346153846153846,260,156,156,1.5
103,279,176,176,1.7087378640776698,257,154,154,1.4951456310679612,265,162,162,1.5728155339805825,237,134,134,1.3009708737864079
53,238,185,185,3.490566037735849,189,136,136,2.5660377358490565,221,168,168,3.169811320754717,171,118,118,2.2264150943396226
78,152,74,74,0.9487179487179487,173,95,95,1.2179487179487178,156,78,78,1.0,155,77,77,0.9871794871794872
66,155,89,89,1.3484848484848484,169,103,103,1.5606060606060606,181,115,115,1.7424242424242424,146,80,80,1.2121212121212122
60,194,134,134,2.2333333333333334,167,107,107,1.7833333333333334,167,107,107,1.7833333333333334,144,84,84,1.4
48,135,87,87,1.8125,126,78,78,1.625,131,83,83,1.7291666666666667,124,76,76,1.5833333333333333
101,339,238,238,2.3564356435643563,267,166,166,1.6435643564356435,274,173,173,1.7128712871287128,219,118,118,1.1683168316831682
42,101,59,59,1.4047619047619047,105,63,63,1.5,103,61,61,1.4523809523809523,107,65,65,1.5476190476190477
94,262,168,168,1.7872340425531914,211,117,117,1.2446808510638299,236,142,142,1.5106382978723405,200,106,106,1.127659574468085
60,171,111,111,1.85,146,86,86,1.4333333333333333,150,90,90,1.5,133,73,73,1.2166666666666666
47,88,41,41,0.8723404255319149,120,73,73,1.553191489361702,93,46,46,0.9787234042553191,89,42,42,0.8936170212765957
62,110,48,48,0.7741935483870968,127,65,65,1.0483870967741935,125,63,63,1.0161290322580645,111,49,49,0.7903225806451613
56,145,89,89,1.5892857142857142,111,55,55,0.9821428571428571,125,69,69,1.2321428571428572,107,51,51,0.9107142857142857
67,164,97,97,1.4477611940298507,119,52,52,0.7761194029850746,129,62,62,0.9253731343283582,130,63,63,0.9402985074626866
85,199,114,114,1.3411764705882352,188,103,103,1.2117647058823529,175,90,90,1.0588235294117647,153,68,68,0.8
66,192,126,126,1.9090909090909092,162,96,96,1.4545454545454546,163,97,97,1.4696969696969697,140,74,74,1.121212121212121
81,201,120,120,1.4814814814814814,189,108,108,1.3333333333333333,173,92,92,1.1358024691358024,142,61,61,0.7530864197530864
111,243,132,132,1.1891891891891893,285,174,174,1.5675675675675675,203,92,92,0.8288288288288288,231,120,120,1.0810810810810811
92,216,124,124,1.3478260869565217,183,91,91,0.9891304347826086,184,92,92,1.0,159,67,67,0.7282608695652174
88,180,92,92,1.0454545454545454,166,78,78,0.8863636363636364,172,84,84,0.9545454545454546,151,63,63,0.7159090909090909
70,168,98,98,1.4,140,70,70,1.0,105,35,35,0.5,131,61,61,0.8714285714285714
62,162,100,100,1.6129032258064515,129,67,67,1.0806451612903225,125,63,63,1.0161290322580645,120,58,58,0.9354838709677419
93,209,116,116,1.2473118279569892,214,121,121,1.3010752688172043,223,130,130,1.3978494623655915,207,114,114,1.2258064516129032
65,140,75,75,1.1538461538461537,126,61,61,0.9384615384615385,114,49,49,0.7538461538461538,111,46,46,0.7076923076923077
51,139,88,88,1.7254901960784315,123,72,72,1.411764705882353,116,65,65,1.2745098039215685,116,65,65,1.2745098039215685
93,190,97,97,1.043010752688172,201,108,108,1.1612903225806452,198,105,105,1.1290322580645162,192,99,99,1.064516129032258
101,216,115,115,1.1386138613861385,225,124,124,1.2277227722772277,199,98,98,0.9702970297029703,186,85,85,0.8415841584158416
103,172,69,69,0.6699029126213593,185,82,82,0.7961165048543689,173,70,70,0.6796116504854369,159,56,56,0.5436893203883495
56,112,56,56,1.0,116,60,60,1.0714285714285714,115,59,59,1.0535714285714286,109,53,53,0.9464285714285714
57,139,82,82,1.4385964912280702,113,56,56,0.9824561403508771,128,71,71,1.2456140350877194,99,42,42,0.7368421052631579
96,175,79,79,0.8229166666666666,196,100,100,1.0416666666666667,192,96,96,1.0,173,77,77,0.8020833333333334
37,59,22,22,0.5945945945945946,95,58,58,1.5675675675675675,72,35,35,0.9459459459459459,65,28,28,0.7567567567567568
55,188,133,133,2.418181818181818,145,90,90,1.6363636363636365,134,79,79,1.4363636363636363,121,66,66,1.2
89,178,89,89,1.0,213,124,124,1.3932584269662922,201,112,112,1.2584269662921348,229,140,140,1.5730337078651686
79,188,109,109,1.379746835443038,193,114,114,1.4430379746835442,188,109,109,1.379746835443038,166,87,87,1.1012658227848102
67,143,76,76,1.1343283582089552,167,100,100,1.492537313432836,166,99,99,1.4776119402985075,163,96,96,1.4328358208955223
48,137,89,89,1.8541666666666667,129,81,81,1.6875,143,95,95,1.9791666666666667,122,74,74,1.5416666666666667
73,190,117,117,1.6027397260273972,173,100,100,1.36986301369863,181,108,108,1.4794520547945205,185,112,112,1.5342465753424657
70,190,120,120,1.7142857142857142,193,123,123,1.7571428571428571,153,83,83,1.1857142857142857,164,94,94,1.3428571428571427
63,158,95,95,1.507936507936508,180,117,117,1.8571428571428572,123,60,60,0.9523809523809523,114,51,51,0.8095238095238095
86,237,151,151,1.755813953488372,256,170,170,1.9767441860465116,237,151,151,1.755813953488372,178,92,92,1.069767441860465
67,219,152,152,2.2686567164179103,223,156,156,2.328358208955224,151,84,84,1.2537313432835822,156,89,89,1.328358208955224
